0|0|0|200|200|200|"Moist"|"145282693"|"89548177"
0|0|0|200|200|200|"Moist"|"145282694"|"89548178"
0|0|0|200|200|200|"Moist"|"145282695"|"89548179"
0|0|0|200|200|200|"Moist"|"145282696"|"89548180"
0|0|0|200|200|200|"Moist"|"145282697"|"89548181"
0|0|0|200|200|200|"Moist"|"145282698"|"89548182"
0|0|0|200|200|200|"Moist"|"145282699"|"89548183"
0|0|0|200|200|200|"Moist"|"145282700"|"89548184"
0|0|0|200|200|200|"Moist"|"145282701"|"89548185"
0|0|0|200|200|200|"Moist"|"145282702"|"89548186"
0|0|0|200|200|200|"Moist"|"145282703"|"89548187"
0|0|0|200|200|200|"Moist"|"145282704"|"89548188"
0|0|0|200|200|200|"Moist"|"145282705"|"89548189"
0|0|0|200|200|200|"Moist"|"145282706"|"89548190"
0|0|0|200|200|200|"Moist"|"145282707"|"89548191"
0|0|0|200|200|200|"Moist"|"145282708"|"89548192"
0|0|0|200|200|200|"Moist"|"145282709"|"89548193"
0|0|0|200|200|200|"Moist"|"145282710"|"89548194"
0|0|0|200|200|200|"Moist"|"145282711"|"89548195"
0|0|0|200|200|200|"Moist"|"145282712"|"89548196"
0|0|0|200|200|200|"Moist"|"145282713"|"89548197"
0|0|0|200|200|200|"Moist"|"145282714"|"89548198"
